species,in-frame_score
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99918
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99497
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.98557
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99944
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.97709
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.95632
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.96214
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99798
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99409
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.98569
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99895
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.90939
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.98917
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.97646
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.82551
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99965
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99148
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99986
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99505
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.98946
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.96277
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.98708
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99996
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99585
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.79000
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99912
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99958
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99869
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.98681
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.94533
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.19965
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99985
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99921
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99783
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.95960
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99957
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99170
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.98100
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99626
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99661
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.89475
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.93591
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99146
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.01344
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99908
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.98109
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99486
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99863
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.98768
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99968
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99501
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99597
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99574
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.97854
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.49186
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99034
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99645
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.96970
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99629
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.66677
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99967
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.95209
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.95942
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99888
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.97482
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.41176
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.94357
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99853
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.95435
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.86715
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99819
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99478
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.95477
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.96975
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99449
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99671
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99951
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99894
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.91935
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99404
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.98716
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99959
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99823
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.98729
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.97202
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99996
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.98368
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99623
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99355
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.93475
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99953
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.98314
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.97963
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99986
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.97291
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.93077
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.98792
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.96829
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99404
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99765
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.97563
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99989
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.97266
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.57972
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99620
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.83827
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99673
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.98696
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99357
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99405
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99953
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.82775
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99292
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99192
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99477
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99964
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99858
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.17530
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.95359
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99967
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.97918
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99039
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.75747
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.97731
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99834
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.96503
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99946
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99258
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99797
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.67707
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99991
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.98834
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.74265
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.92993
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.97425
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.96611
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99983
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.74795
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99453
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.96658
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99997
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.97682
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99673
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99902
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.39832
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99370
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99989
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.98518
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99303
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.96085
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99351
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99382
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99943
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99992
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99063
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.62055
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99973
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99463
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.94139
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99526
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.95391
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99695
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99589
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.98304
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.98576
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99186
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99961
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.98296
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99423
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.97128
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.12569
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.93214
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.97793
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99906
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.84248
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99600
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.28734
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.98965
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.98765
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.95712
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.82657
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.73702
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99849
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.98245
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99212
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99517
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.98835
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99740
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.97528
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.96936
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99605
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.96674
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.98623
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.78771
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.01762
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.97916
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.44576
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99640
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.96936
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.00279
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.97970
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.98769
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99147
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99712
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99750
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.86929
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99909
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.98219
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,1.00000
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.96010
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99257
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99939
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.96752
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99979
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99826
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.89076
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99022
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99786
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99946
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.97612
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.00019
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99995
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.94636
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.98409
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.95490
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.92067
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99768
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.98273
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.96645
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.98904
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.92079
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99980
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.98931
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99976
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99243
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.94834
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.98002
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.98288
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99893
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99382
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.96597
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99257
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99964
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.72456
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.98330
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.93826
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.91218
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.94315
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.98846
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99827
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99986
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.63634
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.98493
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99962
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.97875
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.86296
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.96673
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.96494
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99966
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99657
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.93144
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.97796
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99181
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.96654
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99677
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.94858
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99944
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99213
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99900
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99849
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.91260
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.02421
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.89251
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.98260
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.90645
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99961
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.95846
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.94774
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.97265
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.98139
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.94572
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99610
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.91755
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99911
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99468
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.96853
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.97893
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.95851
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.97711
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.97946
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99980
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.98246
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99882
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99249
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99860
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99793
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.52610
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99944
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99209
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99884
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.91051
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.98142
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99838
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99300
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99988
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99657
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99918
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99558
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99858
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99454
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99640
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99997
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99994
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99802
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99646
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.83272
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.96336
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99293
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.98404
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.95600
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99868
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.64209
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.43321
CryptoDB-68_CparvumIowaII_AnnotatedProteins_psauron_score,0.99857
